source_credibility,article_length,contradiction_score,semantic_similarity,readability_score,trust_score,"text_AI related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Business related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Education related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Environment related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Finance related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Healthcare related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Politics related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Science related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Sports related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.","text_Technology related content discussing recent developments, analysis, and insights generated from multiple multimedia sources.",topic_AI,topic_Business,topic_Education,topic_Environment,topic_Finance,topic_Healthcare,topic_Politics,topic_Science,topic_Sports,topic_Technology,source_type_Blog,source_type_Educational Website,source_type_Government Website,source_type_News Article,source_type_Research Paper,source_type_Social Media Post,sentiment_Negative,sentiment_Neutral,sentiment_Positive
9,3690,0.5,0.59,92.98,92.69,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
8,4511,0.17,0.68,86.69,88.62,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
6,2401,0.7,0.73,63.91,58.51,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
7,3944,0.39,0.81,87.86,79.94,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
9,4016,0.76,0.46,92.32,79.4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
8,291,0.73,0.72,60.6,74.13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
4,4361,0.07,0.97,80.81,64.74,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
8,438,0.41,0.6,69.56,76.38,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7,4692,0.39,0.64,75.29,77.62,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3,4871,0.55,0.57,67.63,36.24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3,2941,0.58,0.53,56.8,34.1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
9,2120,0.86,0.82,58.23,75.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
4,2450,0.75,0.6,52.55,36.73,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4,3136,0.18,0.83,52.02,54.94,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
7,496,0.61,0.65,80.15,65.89,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
8,4869,0.81,0.79,63.01,74.42,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
9,4317,0.96,0.7,54.82,76.68,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
4,2337,0.32,0.45,47.21,40.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
9,4873,0.8,0.42,70.52,76.43,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3,267,0.29,0.46,50.39,34.93,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
9,4416,0.51,0.73,30.52,79.72,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
7,4146,0.78,0.48,47.12,53.84,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,2910,0.04,0.78,92.56,87.56,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
4,4506,0.3,0.91,94.24,61.13,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8,4174,0.8,0.99,81.15,75.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3,1164,0.42,0.64,53.13,36.86,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7,3914,0.29,0.72,94.28,85.83,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,4683,0.22,0.88,97.85,83.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
4,4328,0.83,0.42,38.7,25.74,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7,3935,0.89,0.75,61.66,63.86,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3,2945,0.64,0.49,85.69,31.66,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6,3890,0.52,0.55,90.42,65.42,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4,1688,0.75,0.48,52.88,36.68,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9,381,0.66,0.81,39.21,80.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3,4446,0.6,0.99,99.78,49.46,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4,320,0.73,0.52,78.87,44.77,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9,671,0.65,0.48,80.18,76.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8,420,0.86,0.62,60.96,64.51,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9,2834,0.51,0.51,59.91,82.84,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6,2801,0.53,0.66,68.47,66.19,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8,3933,0.56,0.78,92.45,81.65,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3,4583,0.54,0.68,55.79,36.19,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
8,371,0.76,0.77,41.46,71.58,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7,218,0.65,0.57,87.42,66.84,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
6,1360,0.11,0.45,95.48,68.37,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4,2308,0.41,0.71,65.81,48.81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
8,1006,0.06,0.68,47.83,81.66,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
8,2305,0.44,0.97,46.37,80.51,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
8,356,0.41,0.75,98.35,91.49,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
8,2539,0.93,0.92,34.13,70.03,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3,425,0.88,0.68,69.27,30.03,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8,939,0.73,0.44,87.48,67.32,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6,3744,0.29,0.81,96.19,73.76,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3,4175,0.6,0.48,53.21,33.04,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6,2029,0.6,0.55,78.13,64.45,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
